origin,sample,label
海南省考生报考会计学的选考科目要求？,海南省考生的科目要求是什么？,0
北京市考生报考经济学的选考科目要求？,北京考生对经济学的学科要求是什么？,1
天津市考生报考经济学的选考科目要求？,天津的经济学专业要求是什么？,1
上海市考生报考经济学的选考科目要求？,上海经济学的学科要求是什么？,1
浙江省考生报考经济学的选考科目要求？,浙江省考生对经济学的学科要求是什么？,1
山东省考生报考经济学的选考科目要求？,山东省经济学的学科要求是什么？,1
海南省考生报考经济学的选考科目要求？,海南省经济学的学科要求是什么？,1
北京市考生报考社会学的选考科目要求？,社会学对北京考生的学科要求是什么？,1
天津市考生报考社会学的选考科目要求？,天津社会学的学科要求是什么？,1
上海市考生报考社会学的选考科目要求？,社会学对上海考生的学科要求是什么？,0
浙江省考生报考社会学的选考科目要求？,浙江省考生修社会学需要哪些科目？,1
山东省考生报考社会学的选考科目要求？,山东省社会学的学科要求是什么？,1
海南省考生报考社会学的选考科目要求？,海南省考生的科目要求是什么？,0
北京市考生报考应用心理学的选考科目要求？,北京考生对应用心理学的学科要求是什么？,1
天津市考生报考应用心理学的选考科目要求？,天津应用心理学的学科要求是什么？,0
上海市考生报考应用心理学的选考科目要求？,上海考生的应用心理学专业要求是什么？,1
浙江省考生报考应用心理学的选考科目要求？,浙江省考生的科目要求是什么？,0
山东省考生报考应用心理学的选考科目要求？,山东省考生的科目要求是什么？,0
海南省考生报考应用心理学的选考科目要求？,海南省考生的科目要求是什么？,0
北京市考生报考食品科学与工程的选考科目要求？,北京食品科学与工程专业的考生的学科要求是什么？,0
天津市考生报考食品科学与工程的选考科目要求？,对天津考生的食品科学与工程专业的学科要求是什么？,1
上海市考生报考食品科学与工程的选考科目要求？,上海食品科学与工程专业的考生的学科要求是什么？,0
浙江省考生报考食品科学与工程的选考科目要求？,浙江省考生的科目要求是什么？,0
山东省考生报考食品科学与工程的选考科目要求？,山东省考生的科目要求是什么？,0
海南省考生报考食品科学与工程的选考科目要求？,海南省考生的科目要求是什么？,0
北京市考生报考环境科学的选考科目要求？,北京环境科学专业考生的科目要求是什么？,0
天津市考生报考环境科学的选考科目要求？,天津环境科学专业考生的学科要求是什么？,0
上海市考生报考环境科学的选考科目要求？,上海考生的环境科学专业要求是什么？,1
浙江省考生报考环境科学的选考科目要求？,浙江省的考生需要哪些科目来攻读环境科学？,1
山东省考生报考环境科学的选考科目要求？,山东省环境科学的学科要求是什么？,1
海南省考生报考环境科学的选考科目要求？,海南省的考生需要哪些科目来攻读环境科学？,1
北京市考生报考统计学的选考科目要求？,北京考生的统计科目要求是什么？,1
天津市考生报考统计学的选考科目要求？,天津考生参加统计的科目要求是什么？,0
上海市考生报考统计学的选考科目要求？,上海考生的统计科目要求是什么？,1
浙江省考生报考统计学的选考科目要求？,浙江省考生的科目要求是什么？,0
山东省考生报考统计学的选考科目要求？,山东省考生的统计科目要求是什么？,1
海南省考生报考统计学的选考科目要求？,海南省考生的统计科目要求是什么？,1
北京市考生报考金融数学的选考科目要求？,北京考生对金融数学的科目要求是什么？,1
天津市考生报考金融数学的选考科目要求？,天津考生对金融数学的科目要求是什么？,1
上海市考生报考金融数学的选考科目要求？,上海考生对金融数学的科目要求是什么？,1
浙江省考生报考金融数学的选考科目要求？,浙江省考生的科目要求是什么？,0
山东省考生报考金融数学的选考科目要求？,山东省考生对金融数学的科目要求是什么？,1
海南省考生报考金融数学的选考科目要求？,海南省考生的科目要求是什么？,0
北京市考生报考数学与应用数学的选考科目要求？,北京考生对数学和应用数学的学科要求是什么？,1
天津市考生报考数学与应用数学的选考科目要求？,天津的数学和应用数学考生的科目要求是什么？,1
上海市考生报考数学与应用数学的选考科目要求？,上海学生对数学和应用数学的科目要求是什么？,1
浙江省考生报考数学与应用数学的选考科目要求？,浙江省考生对数学和应用数学的科目要求是什么？,1
山东省考生报考数学与应用数学的选考科目要求？,山东省考生对数学和应用数学的学科要求是什么？,1
海南省考生报考数学与应用数学的选考科目要求？,海南省考生对数学和应用数学的学科要求是什么？,1
北京市考生报考音乐表演的选考科目要求？,北京考生的音乐表演科目要求是什么？,1
天津市考生报考音乐表演的选考科目要求？,天津考生的音乐表演科目要求是什么？,1
上海市考生报考音乐表演的选考科目要求？,上海考生的音乐表演科目要求是什么？,1
浙江省考生报考音乐表演的选考科目要求？,浙江省考生的音乐表演科目要求是什么？,1
山东省考生报考音乐表演的选考科目要求？,山东省考生的音乐表演科目要求是什么？,1
海南省考生报考音乐表演的选考科目要求？,海南省考生的音乐表演科目要求是什么？,1
北京市考生报考人工智能的选考科目要求？,北京考生对人工智能的科目要求是什么？,1
天津市考生报考人工智能的选考科目要求？,来自天津的人工智能考生的科目要求是什么？,1
上海市考生报考人工智能的选考科目要求？,上海考生的科目要求是什么？,0
浙江省考生报考人工智能的选考科目要求？,浙江省考生的科目要求是什么？,0
山东省考生报考人工智能的选考科目要求？,山东省考生的科目要求是什么？,0
海南省考生报考人工智能的选考科目要求？,海南省考生的科目要求是什么？,0
河北省考生报考工商管理类的选考科目要求？,河北省考生的科目要求是什么？,0
辽宁省考生报考工商管理类的选考科目要求？,辽宁省考生的科目要求是什么？,0
江苏省考生报考工商管理类的选考科目要求？,江苏省考生的科目要求是什么？,0
福建省考生报考工商管理类的选考科目要求？,福建省的科目要求是什么？,0
湖北省考生报考工商管理类的选考科目要求？,湖北省考生的科目要求是什么？,0
湖南省考生报考工商管理类的选考科目要求？,湖南省考生的科目要求是什么？,0
广东省考生报考工商管理类的选考科目要求？,广东省考生的科目要求是什么？,0
重庆省考生报考工商管理类的选考科目要求？,重庆考生的科目要求是什么？,0
河北省考生报考新闻传播类的选考科目要求？,河北省报考新闻与传播专业的考生的科目要求是什么？,1
辽宁省考生报考新闻传播类的选考科目要求？,辽宁省考生的新闻与传播专业要求是什么？,1
江苏省考生报考新闻传播类的选考科目要求？,江苏省考生的科目要求是什么？,0
福建省考生报考新闻传播类的选考科目要求？,福建省考生的科目要求是什么？,0
湖北省考生报考新闻传播类的选考科目要求？,湖北省考生的科目要求是什么？,0
湖南省考生报考新闻传播类的选考科目要求？,湖南省考生的科目要求是什么？,0
